time,symbol,tf,price,signal,conf,sl,tp1,tp2,tp3,lots
2025-09-09 02:04:09.420722,XAUUSD+,16388,3629.37,ПОКУПАТЬ,19.103710272256095,3604.1509285714287,3648.7692857142856,3668.1685714285713,3697.2675,0.01
2025-09-09 02:04:10.748700,XAUUSD+,16388,3629.37,ПОКУПАТЬ,19.103710272256095,3604.1509285714287,3648.7692857142856,3668.1685714285713,3697.2675,0.01
2025-09-09 02:04:12.056872,XAUUSD+,16388,3629.37,ПОКУПАТЬ,19.103710272256095,3604.1509285714287,3648.7692857142856,3668.1685714285713,3697.2675,0.01
2025-09-09 02:04:13.405368,XAUUSD+,16388,3629.37,ПОКУПАТЬ,19.103710272256095,3604.1509285714287,3648.7692857142856,3668.1685714285713,3697.2675,0.01
2025-09-09 02:04:14.714622,XAUUSD+,16388,3629.37,ПОКУПАТЬ,19.103710272256095,3604.1509285714287,3648.7692857142856,3668.1685714285713,3697.2675,0.01
2025-09-09 02:04:17.549362,XAUUSD+,16388,3629.34,ПОКУПАТЬ,19.094213304443343,3604.120928571429,3648.739285714286,3668.1385714285716,3697.2375,0.01
2025-09-09 02:04:18.825606,XAUUSD+,16388,3629.55,ПОКУПАТЬ,19.1249999998541,3604.330928571429,3648.949285714286,3668.3485714285716,3697.4475,0.01
2025-09-09 02:04:21.275998,XAUUSD+,16388,3629.47,ПОКУПАТЬ,19.124971700928075,3604.2509285714286,3648.8692857142855,3668.2685714285712,3697.3674999999994,0.01
2025-09-09 02:04:22.610090,XAUUSD+,16388,3629.47,ПОКУПАТЬ,19.124971700928075,3604.2509285714286,3648.8692857142855,3668.2685714285712,3697.3674999999994,0.01
2025-09-09 02:04:31.288964,XAUUSD+,16388,3629.56,ДЕРЖАТЬ,15.959597647283896,,,,,,49,51,0.0
2025-09-09 02:04:32.494711,XAUUSD+,16388,3629.56,ДЕРЖАТЬ,15.959597647283896,,,,,,49,51,0.0
2025-09-09 02:04:33.566819,XAUUSD+,16388,3629.56,ДЕРЖАТЬ,15.959597647283896,,,,,,49,51,0.0
2025-09-09 02:04:34.513862,XAUUSD+,16388,3629.56,ДЕРЖАТЬ,15.959597647283896,,,,,,49,51,0.0
2025-09-09 02:04:35.675390,XAUUSD+,16388,3629.56,ДЕРЖАТЬ,15.959597647283896,,,,,,49,51,0.0
2025-09-09 02:04:36.686916,XAUUSD+,16388,3629.56,ДЕРЖАТЬ,15.959597647283896,,,,,,49,51,0.0
2025-09-09 02:04:37.855033,XAUUSD+,16388,3629.56,ДЕРЖАТЬ,15.959597647283896,,,,,,49,51,0.0
2025-09-09 02:04:41.576601,XAUUSD+,16388,3629.69,ДЕРЖАТЬ,16.09997184197033,,,,,,49,51,0.0
2025-09-09 02:04:42.680006,XAUUSD+,16388,3629.79,ДЕРЖАТЬ,16.099999998955433,,,,,,49,51,0.0
2025-09-09 02:04:43.837374,XAUUSD+,16388,3629.78,ПРОДАВАТЬ,42.472371870499515,,,,,N/A,27,73,0.0
2025-09-09 02:04:44.965302,XAUUSD+,16388,3629.78,ПРОДАВАТЬ,42.472371870499515,,,,,N/A,27,73,0.0
2025-09-09 02:04:46.051741,XAUUSD+,16388,3629.82,ДЕРЖАТЬ,16.099998633217197,,,,,,49,51,0.0
2025-09-09 02:04:47.428330,XAUUSD+,16388,3629.78,ПРОДАВАТЬ,42.472371870499515,,,,,N/A,27,73,0.0
2025-09-09 02:04:51.275873,XAUUSD+,16388,3629.74,ДЕРЖАТЬ,16.099999998816784,,,,,,49,51,0.0
2025-09-09 02:04:52.717917,XAUUSD+,16388,3629.74,ДЕРЖАТЬ,16.099999998816784,,,,,,49,51,0.0
2025-09-09 02:04:54.579931,XAUUSD+,16388,3629.8,ДЕРЖАТЬ,12.436957116915002,,,,,,39,61,0.0
2025-09-09 02:04:55.632508,XAUUSD+,16388,3629.8,ДЕРЖАТЬ,12.436957116915002,,,,,,39,61,0.0
2025-09-09 02:04:56.713758,XAUUSD+,16388,3629.87,ДЕРЖАТЬ,13.899999999999544,,,,,,38,62,0.0
2025-09-09 02:04:57.800175,XAUUSD+,16388,3629.87,ДЕРЖАТЬ,13.899999999999544,,,,,,38,62,0.0
2025-09-09 02:04:58.887035,XAUUSD+,16388,3629.87,ДЕРЖАТЬ,13.899999999999544,,,,,,38,62,0.0
2025-09-09 02:04:59.898478,XAUUSD+,16388,3629.87,ДЕРЖАТЬ,13.899999999999544,,,,,,38,62,0.0
2025-09-09 02:05:01.988564,XAUUSD+,16388,3629.86,ДЕРЖАТЬ,16.099999999902316,,,,,,49,51,0.0
2025-09-09 02:05:02.986355,XAUUSD+,16388,3629.86,ДЕРЖАТЬ,16.099999999902316,,,,,,49,51,0.0
2025-09-09 02:05:05.657601,XAUUSD+,16388,3629.77,ДЕРЖАТЬ,16.099751296739434,,,,,,49,51,0.0
2025-09-09 02:05:06.790198,XAUUSD+,16388,3629.77,ДЕРЖАТЬ,16.099751296739434,,,,,,49,51,0.0
2025-09-09 02:05:07.783191,XAUUSD+,16388,3629.77,ДЕРЖАТЬ,16.099751296739434,,,,,,49,51,0.0
2025-09-09 02:05:08.751875,XAUUSD+,16388,3629.77,ДЕРЖАТЬ,16.099751296739434,,,,,,49,51,0.0
2025-09-09 02:05:10.426634,XAUUSD+,16388,3629.76,ПРОДАВАТЬ,25.43188646750651,,,,,N/A,34,66,0.0
2025-09-09 02:05:11.504539,XAUUSD+,16388,3629.72,ДЕРЖАТЬ,16.09999999865411,,,,,,49,51,0.0
2025-09-09 02:05:13.894501,XAUUSD+,16388,3629.69,ДЕРЖАТЬ,16.09997184197033,,,,,,49,51,0.0
2025-09-09 02:05:15.047793,XAUUSD+,16388,3629.69,ДЕРЖАТЬ,16.09997184197033,,,,,,49,51,0.0
2025-09-09 02:05:16.239558,XAUUSD+,16388,3629.69,ДЕРЖАТЬ,16.09997184197033,,,,,,49,51,0.0
2025-09-09 02:05:17.249889,XAUUSD+,16388,3629.55,ДЕРЖАТЬ,11.52699535489319,,,,,,48,52,0.0
2025-09-09 02:05:18.303158,XAUUSD+,16388,3629.68,ПРОДАВАТЬ,23.894817972971406,,,,,N/A,34,66,0.0
2025-09-09 02:05:19.213804,XAUUSD+,16388,3629.68,ПРОДАВАТЬ,23.894817972971406,,,,,N/A,34,66,0.0
2025-09-09 14:47:08.278874,XAUUSD+,16388,3652.67,ДЕРЖАТЬ,16.099997778907543,,,,,,49,51,0.0
2025-09-09 14:47:10.030399,XAUUSD+,16388,3652.56,ДЕРЖАТЬ,16.099999999970557,,,,,,49,51,0.0
2025-09-09 14:47:11.428781,XAUUSD+,16388,3652.57,ПРОДАВАТЬ,43.89995872005106,,,,,N/A,27,73,0.0
2025-09-09 14:47:15.865097,XAUUSD+,16388,3652.52,ДЕРЖАТЬ,16.099999999997934,,,,,,49,51,0.0
2025-09-09 14:47:17.399516,XAUUSD+,16388,3652.52,ДЕРЖАТЬ,16.099999999997934,,,,,,49,51,0.0
2025-09-09 14:47:18.464572,XAUUSD+,16388,3652.52,ДЕРЖАТЬ,16.099999999997934,,,,,,49,51,0.0
2025-09-09 14:47:19.745309,XAUUSD+,16388,3652.63,ПРОДАВАТЬ,42.65664481059286,,,,,N/A,27,73,0.0
2025-09-10 00:35:23.756610,XAUUSD+,16388,3626.84,ДЕРЖАТЬ,14.990536961592522,,,,,
2025-09-10 00:35:25.000991,XAUUSD+,16388,3626.84,ДЕРЖАТЬ,14.990536961592522,,,,,
2025-09-10 00:35:27.024601,XAUUSD+,16388,3626.84,ДЕРЖАТЬ,14.990536961592522,,,,,
2025-09-10 13:31:12.195263,XAUUSD+,16385,3655.51,ДЕРЖАТЬ,3.8083333333333336,,,,,
2025-09-10 13:31:14.240619,XAUUSD+,16385,3655.51,ДЕРЖАТЬ,3.8083333333333336,,,,,
2025-09-10 13:31:15.253335,XAUUSD+,16385,3655.51,ДЕРЖАТЬ,3.8083333333333336,,,,,
2025-09-10 13:31:24.000649,XAUUSD+,16385,3655.32,ДЕРЖАТЬ,3.533333333333334,,,,,
2025-09-10 13:31:27.087528,XAUUSD+,16385,3654.8,ДЕРЖАТЬ,9.69666666666667,,,,,
2025-09-10 13:31:28.252471,XAUUSD+,16385,3654.78,ПОКУПАТЬ,30.483333333333334,3644.0884285714287,3663.0042857142857,3671.2285714285717,3683.565,0.01
2025-09-10 13:40:39.906465,XAUUSD+,15,3656.73,ДЕРЖАТЬ,1.8170804784007843,,,,,
2025-09-10 13:47:30.177344,XAUUSD+,15,3655.29,ДЕРЖАТЬ,3.473270661445657,,,,,
2025-09-10 13:47:32.230045,XAUUSD+,15,3655.39,ДЕРЖАТЬ,0.2564898045370984,,,,,
2025-09-10 13:47:41.062382,XAUUSD+,15,3655.39,ДЕРЖАТЬ,0.2564898045370984,,,,,
2025-09-10 14:13:25.025530,XAUUSD+,16385,3655.14,ДЕРЖАТЬ,4.633333333333334,,,,,
2025-09-10 14:13:27.773520,XAUUSD+,16385,3654.85,ДЕРЖАТЬ,4.633333333333334,,,,,
2025-09-10 14:13:32.921679,XAUUSD+,16388,3655.1,ДЕРЖАТЬ,10.714444417087876,,,,,
2025-09-10 14:13:34.926449,XAUUSD+,16388,3655.22,ДЕРЖАТЬ,8.450637096148348,,,,,
2025-09-10 14:13:36.250094,XAUUSD+,16388,3655.31,ДЕРЖАТЬ,8.391697396508434,,,,,
2025-09-10 14:13:37.428751,XAUUSD+,16388,3655.15,ДЕРЖАТЬ,8.509374135275642,,,,,
2025-09-10 14:13:38.766450,XAUUSD+,16388,3655.16,ДЕРЖАТЬ,8.46529700922337,,,,,
2025-09-10 14:13:43.232519,XAUUSD+,16388,3655.25,ДЕРЖАТЬ,12.73161506450412,,,,,
2025-09-10 14:13:44.112121,XAUUSD+,16388,3655.2,ДЕРЖАТЬ,12.650532103523304,,,,,
2025-09-10 14:13:46.610447,XAUUSD+,16388,3655.3,ДЕРЖАТЬ,9.20701316319627,,,,,
2025-09-10 14:13:47.625797,XAUUSD+,16388,3655.27,ДЕРЖАТЬ,3.2018859435899847,,,,,
2025-09-10 14:51:02.436550,XAUUSD+,16388,3649.74,ДЕРЖАТЬ,10.332845268147238,,,,,
2025-09-10 14:51:18.494881,XAUUSD+,16388,3649.78,ДЕРЖАТЬ,6.337722074652476,,,,,
2025-09-10 14:58:04.964501,XAUUSD+,16385,0.0,ДЕРЖАТЬ,6.416666666666666,,,,,
2025-09-10 14:58:11.147317,XAUUSD+,16385,0.0,ДЕРЖАТЬ,6.416666666666666,,,,,
2025-09-10 15:24:23.693678,XAUUSD+,16388,0.0,ДЕРЖАТЬ,6.416666666666666,,,,,
2025-09-10 15:24:25.026189,XAUUSD+,16388,0.0,ДЕРЖАТЬ,6.416666666666666,,,,,
2025-09-10 15:24:26.477019,XAUUSD+,16388,0.0,ДЕРЖАТЬ,6.416666666666666,,,,,
2025-09-11 21:49:39.899645,XAUUSD+,16385,3632.39,ДЕРЖАТЬ,7.433333333333332,,,,,
2025-09-11 21:49:49.481055,XAUUSD+,16385,3632.41,ДЕРЖАТЬ,7.433333333333332,,,,,
2025-09-11 22:08:29.669145,XAUUSD+,16385,3635.67,ДЕРЖАТЬ,11.905833333333332,,,,,
2025-09-11 22:14:43.575783,XAUUSD+,16385,0.0,ДЕРЖАТЬ,6.416666666666666,,,,,
2025-09-11 22:14:57.020132,XAUUSD+,16385,0.0,ДЕРЖАТЬ,6.416666666666666,,,,,
2025-09-11 22:14:59.250337,XAUUSD+,16385,0.0,ДЕРЖАТЬ,6.416666666666666,,,,,
2025-09-11 22:14:59.374492,XAUUSD+,16385,0.0,ДЕРЖАТЬ,6.416666666666666,,,,,
2025-09-11 22:14:59.520190,XAUUSD+,16385,0.0,ДЕРЖАТЬ,6.416666666666666,,,,,
2025-09-11 22:14:59.607745,XAUUSD+,16385,0.0,ДЕРЖАТЬ,6.416666666666666,,,,,
2025-09-11 22:14:59.719255,XAUUSD+,16385,0.0,ДЕРЖАТЬ,6.416666666666666,,,,,
2025-09-11 22:14:59.724255,XAUUSD+,16385,0.0,ДЕРЖАТЬ,6.416666666666666,,,,,
2025-09-11 22:14:59.888433,XAUUSD+,16385,0.0,ДЕРЖАТЬ,6.416666666666666,,,,,
2025-09-11 22:15:22.087815,XAUUSD+,15,3634.04,ДЕРЖАТЬ,2.539290586533839,,,,,
2025-09-11 22:15:25.868409,XAUUSD+,16385,3633.96,ДЕРЖАТЬ,8.338333333333336,,,,,
2025-09-11 23:49:12.429549,XAUUSD+,16388,3633.99,ДЕРЖАТЬ,11.414827980165015,,,,,
2025-09-11 23:49:13.919775,XAUUSD+,16388,3633.99,ДЕРЖАТЬ,11.414827980165015,,,,,
2025-09-11 23:49:15.117745,XAUUSD+,16388,3633.99,ДЕРЖАТЬ,11.414827980165015,,,,,
2025-09-11 23:49:16.608149,XAUUSD+,16388,3633.99,ДЕРЖАТЬ,11.414827980165015,,,,,
2025-09-11 23:49:42.592105,XAUUSD+,16388,3633.83,ДЕРЖАТЬ,11.41163238258531,,,,,
2025-09-12 00:03:56.093865,XAUUSD+,16388,3633.59,ДЕРЖАТЬ,1.2986018655958993,,,,,
2025-09-12 00:03:56.993544,XAUUSD+,16388,3633.59,ДЕРЖАТЬ,1.2986018655958993,,,,,
